Call Id,Agent,Date,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgCallDuration(s),MonthName,Time
ID0177,Martha,4-Jan-21,Contract related,N,N,,,,,1,
ID0330,Dan,6-Jan-21,Contract related,N,N,,,,,1,
ID0339,Becky,6-Jan-21,Contract related,N,N,,,,,1,
ID0356,Stewart,7-Jan-21,Contract related,N,N,,,,,1,
ID0375,Greg,7-Jan-21,Contract related,N,N,,,,,1,
ID0417,Dan,8-Jan-21,Contract related,N,N,,,,,1,
ID0425,Stewart,8-Jan-21,Contract related,N,N,,,,,1,
ID0500,Martha,9-Jan-21,Contract related,N,N,,,,,1,
ID0563,Diane,10-Jan-21,Contract related,N,N,,,,,1,
ID0634,Joe,11-Jan-21,Contract related,N,N,,,,,1,
ID0642,Becky,11-Jan-21,Contract related,N,N,,,,,1,
ID0679,Diane,12-Jan-21,Contract related,N,N,,,,,1,
ID0812,Greg,14-Jan-21,Contract related,N,N,,,,,1,
ID0843,Greg,15-Jan-21,Contract related,N,N,,,,,1,
ID0894,Diane,16-Jan-21,Contract related,N,N,,,,,1,
ID0924,Greg,17-Jan-21,Contract related,N,N,,,,,1,
ID0948,Stewart,17-Jan-21,Contract related,N,N,,,,,1,
ID0972,Dan,18-Jan-21,Contract related,N,N,,,,,1,
ID0993,Stewart,18-Jan-21,Contract related,N,N,,,,,1,
ID1010,Becky,18-Jan-21,Contract related,N,N,,,,,1,
ID1039,Joe,19-Jan-21,Contract related,N,N,,,,,1,
ID1045,Becky,19-Jan-21,Contract related,N,N,,,,,1,
ID1049,Dan,19-Jan-21,Contract related,N,N,,,,,1,
ID1070,Diane,19-Jan-21,Contract related,N,N,,,,,1,
ID1075,Greg,19-Jan-21,Contract related,N,N,,,,,1,
ID1091,Jim,19-Jan-21,Contract related,N,N,,,,,1,
ID1126,Stewart,20-Jan-21,Contract related,N,N,,,,,1,
ID1202,Greg,22-Jan-21,Contract related,N,N,,,,,1,
ID1213,Martha,22-Jan-21,Contract related,N,N,,,,,1,
ID1221,Becky,22-Jan-21,Contract related,N,N,,,,,1,
ID1246,Dan,23-Jan-21,Contract related,N,N,,,,,1,
ID1280,Dan,23-Jan-21,Contract related,N,N,,,,,1,
ID1283,Greg,23-Jan-21,Contract related,N,N,,,,,1,
ID1294,Joe,24-Jan-21,Contract related,N,N,,,,,1,
ID1306,Becky,24-Jan-21,Contract related,N,N,,,,,1,
ID1333,Becky,24-Jan-21,Contract related,N,N,,,,,1,
ID1350,Joe,25-Jan-21,Contract related,N,N,,,,,1,
ID1396,Becky,25-Jan-21,Contract related,N,N,,,,,1,
ID1477,Jim,27-Jan-21,Contract related,N,N,,,,,1,
ID1516,Greg,27-Jan-21,Contract related,N,N,,,,,1,
ID1545,Jim,28-Jan-21,Contract related,N,N,,,,,1,
ID1611,Stewart,29-Jan-21,Contract related,N,N,,,,,1,
ID1658,Martha,30-Jan-21,Contract related,N,N,,,,,1,
ID1693,Greg,30-Jan-21,Contract related,N,N,,,,,1,
ID1696,Jim,30-Jan-21,Contract related,N,N,,,,,1,
ID1705,Stewart,30-Jan-21,Contract related,N,N,,,,,1,
ID1726,Greg,31-Jan-21,Contract related,N,N,,,,,1,
ID1731,Dan,31-Jan-21,Contract related,N,N,,,,,1,
ID1744,Martha,31-Jan-21,Contract related,N,N,,,,,1,
ID1773,Dan,1-Feb-21,Contract related,N,N,,,,,2,
ID1781,Becky,1-Feb-21,Contract related,N,N,,,,,2,
ID1805,Dan,1-Feb-21,Contract related,N,N,,,,,2,
ID1809,Becky,1-Feb-21,Contract related,N,N,,,,,2,
ID1850,Stewart,2-Feb-21,Contract related,N,N,,,,,2,
ID1860,Joe,2-Feb-21,Contract related,N,N,,,,,2,
ID1890,Diane,3-Feb-21,Contract related,N,N,,,,,2,
ID1897,Dan,3-Feb-21,Contract related,N,N,,,,,2,
ID1899,Greg,3-Feb-21,Contract related,N,N,,,,,2,
ID1972,Jim,4-Feb-21,Contract related,N,N,,,,,2,
ID2030,Jim,5-Feb-21,Contract related,N,N,,,,,2,
ID2095,Martha,5-Feb-21,Contract related,N,N,,,,,2,
ID2110,Stewart,6-Feb-21,Contract related,N,N,,,,,2,
ID2204,Greg,7-Feb-21,Contract related,N,N,,,,,2,
ID2212,Diane,8-Feb-21,Contract related,N,N,,,,,2,
ID2218,Martha,8-Feb-21,Contract related,N,N,,,,,2,
ID2265,Becky,9-Feb-21,Contract related,N,N,,,,,2,
ID2310,Becky,10-Feb-21,Contract related,N,N,,,,,2,
ID2327,Jim,10-Feb-21,Contract related,N,N,,,,,2,
ID2351,Dan,10-Feb-21,Contract related,N,N,,,,,2,
ID2352,Diane,10-Feb-21,Contract related,N,N,,,,,2,
ID2361,Jim,10-Feb-21,Contract related,N,N,,,,,2,
ID2372,Greg,11-Feb-21,Contract related,N,N,,,,,2,
ID2380,Diane,11-Feb-21,Contract related,N,N,,,,,2,
ID2401,Jim,11-Feb-21,Contract related,N,N,,,,,2,
ID2417,Jim,11-Feb-21,Contract related,N,N,,,,,2,
ID2437,Martha,12-Feb-21,Contract related,N,N,,,,,2,
ID2450,Becky,12-Feb-21,Contract related,N,N,,,,,2,
ID2455,Dan,12-Feb-21,Contract related,N,N,,,,,2,
ID2487,Becky,13-Feb-21,Contract related,N,N,,,,,2,
ID2538,Stewart,14-Feb-21,Contract related,N,N,,,,,2,
ID2541,Jim,14-Feb-21,Contract related,N,N,,,,,2,
ID2552,Greg,14-Feb-21,Contract related,N,N,,,,,2,
ID2579,Stewart,14-Feb-21,Contract related,N,N,,,,,2,
ID2617,Dan,15-Feb-21,Contract related,N,N,,,,,2,
ID2623,Jim,15-Feb-21,Contract related,N,N,,,,,2,
ID2667,Jim,16-Feb-21,Contract related,N,N,,,,,2,
ID2723,Diane,17-Feb-21,Contract related,N,N,,,,,2,
ID2809,Martha,18-Feb-21,Contract related,N,N,,,,,2,
ID2818,Jim,18-Feb-21,Contract related,N,N,,,,,2,
ID2834,Stewart,19-Feb-21,Contract related,N,N,,,,,2,
ID2862,Becky,19-Feb-21,Contract related,N,N,,,,,2,
ID2871,Stewart,19-Feb-21,Contract related,N,N,,,,,2,
ID2879,Joe,20-Feb-21,Contract related,N,N,,,,,2,
ID2883,Martha,20-Feb-21,Contract related,N,N,,,,,2,
ID2889,Martha,20-Feb-21,Contract related,N,N,,,,,2,
ID2902,Joe,20-Feb-21,Contract related,N,N,,,,,2,
ID2914,Diane,20-Feb-21,Contract related,N,N,,,,,2,
ID2940,Becky,20-Feb-21,Contract related,N,N,,,,,2,
ID2977,Becky,21-Feb-21,Contract related,N,N,,,,,2,
ID3041,Joe,22-Feb-21,Contract related,N,N,,,,,2,
ID3043,Dan,22-Feb-21,Contract related,N,N,,,,,2,
ID3056,Martha,23-Feb-21,Contract related,N,N,,,,,2,
ID3063,Martha,23-Feb-21,Contract related,N,N,,,,,2,
ID3106,Dan,24-Feb-21,Contract related,N,N,,,,,2,
ID3177,Martha,25-Feb-21,Contract related,N,N,,,,,2,
ID3189,Diane,25-Feb-21,Contract related,N,N,,,,,2,
ID3248,Diane,26-Feb-21,Contract related,N,N,,,,,2,
ID3252,Joe,26-Feb-21,Contract related,N,N,,,,,2,
ID3276,Becky,27-Feb-21,Contract related,N,N,,,,,2,
ID3292,Diane,27-Feb-21,Contract related,N,N,,,,,2,
ID3301,Jim,27-Feb-21,Contract related,N,N,,,,,2,
ID3329,Stewart,28-Feb-21,Contract related,N,N,,,,,2,
ID3331,Diane,28-Feb-21,Contract related,N,N,,,,,2,
ID3363,Becky,28-Feb-21,Contract related,N,N,,,,,2,
ID3367,Diane,28-Feb-21,Contract related,N,N,,,,,2,
ID3370,Jim,28-Feb-21,Contract related,N,N,,,,,2,
ID3399,Becky,1-Mar-21,Contract related,N,N,,,,,3,
ID3427,Joe,1-Mar-21,Contract related,N,N,,,,,3,
ID3443,Becky,1-Mar-21,Contract related,N,N,,,,,3,
ID3447,Becky,1-Mar-21,Contract related,N,N,,,,,3,
ID3498,Jim,2-Mar-21,Contract related,N,N,,,,,3,
ID3504,Dan,2-Mar-21,Contract related,N,N,,,,,3,
ID3505,Diane,2-Mar-21,Contract related,N,N,,,,,3,
ID3512,Jim,2-Mar-21,Contract related,N,N,,,,,3,
ID3517,Joe,3-Mar-21,Contract related,N,N,,,,,3,
ID3556,Diane,3-Mar-21,Contract related,N,N,,,,,3,
ID3625,Dan,4-Mar-21,Contract related,N,N,,,,,3,
ID3708,Joe,6-Mar-21,Contract related,N,N,,,,,3,
ID3718,Greg,6-Mar-21,Contract related,N,N,,,,,3,
ID3723,Greg,6-Mar-21,Contract related,N,N,,,,,3,
ID3739,Diane,6-Mar-21,Contract related,N,N,,,,,3,
ID3763,Diane,7-Mar-21,Contract related,N,N,,,,,3,
ID3789,Diane,7-Mar-21,Contract related,N,N,,,,,3,
ID3859,Dan,9-Mar-21,Contract related,N,N,,,,,3,
ID3877,Diane,9-Mar-21,Contract related,N,N,,,,,3,
ID3914,Greg,10-Mar-21,Contract related,N,N,,,,,3,
ID3923,Greg,10-Mar-21,Contract related,N,N,,,,,3,
ID3926,Diane,10-Mar-21,Contract related,N,N,,,,,3,
ID3937,Stewart,10-Mar-21,Contract related,N,N,,,,,3,
ID4011,Stewart,11-Mar-21,Contract related,N,N,,,,,3,
ID4019,Jim,11-Mar-21,Contract related,N,N,,,,,3,
ID4120,Joe,13-Mar-21,Contract related,N,N,,,,,3,
ID4151,Diane,14-Mar-21,Contract related,N,N,,,,,3,
ID4165,Greg,14-Mar-21,Contract related,N,N,,,,,3,
ID4187,Jim,15-Mar-21,Contract related,N,N,,,,,3,
ID4193,Becky,15-Mar-21,Contract related,N,N,,,,,3,
ID4229,Martha,16-Mar-21,Contract related,N,N,,,,,3,
ID4251,Martha,16-Mar-21,Contract related,N,N,,,,,3,
ID4268,Martha,16-Mar-21,Contract related,N,N,,,,,3,
ID4280,Jim,16-Mar-21,Contract related,N,N,,,,,3,
ID4313,Joe,17-Mar-21,Contract related,N,N,,,,,3,
ID4330,Greg,17-Mar-21,Contract related,N,N,,,,,3,
ID4333,Joe,18-Mar-21,Contract related,N,N,,,,,3,
ID4339,Dan,18-Mar-21,Contract related,N,N,,,,,3,
ID4354,Jim,18-Mar-21,Contract related,N,N,,,,,3,
ID4374,Greg,18-Mar-21,Contract related,N,N,,,,,3,
ID4381,Jim,19-Mar-21,Contract related,N,N,,,,,3,
ID4404,Joe,19-Mar-21,Contract related,N,N,,,,,3,
ID4429,Diane,20-Mar-21,Contract related,N,N,,,,,3,
ID4437,Becky,20-Mar-21,Contract related,N,N,,,,,3,
ID4438,Diane,20-Mar-21,Contract related,N,N,,,,,3,
ID4488,Greg,21-Mar-21,Contract related,N,N,,,,,3,
ID4544,Diane,22-Mar-21,Contract related,N,N,,,,,3,
ID4563,Diane,22-Mar-21,Contract related,N,N,,,,,3,
ID4572,Diane,22-Mar-21,Contract related,N,N,,,,,3,
ID4585,Greg,22-Mar-21,Contract related,N,N,,,,,3,
ID4681,Diane,24-Mar-21,Contract related,N,N,,,,,3,
ID4726,Stewart,25-Mar-21,Contract related,N,N,,,,,3,
ID4735,Becky,25-Mar-21,Contract related,N,N,,,,,3,
ID4786,Diane,26-Mar-21,Contract related,N,N,,,,,3,
ID4796,Martha,27-Mar-21,Contract related,N,N,,,,,3,
ID4823,Becky,27-Mar-21,Contract related,N,N,,,,,3,
ID4846,Stewart,27-Mar-21,Contract related,N,N,,,,,3,
ID4924,Becky,29-Mar-21,Contract related,N,N,,,,,3,
ID4948,Joe,29-Mar-21,Contract related,N,N,,,,,3,
ID4961,Dan,30-Mar-21,Contract related,N,N,,,,,3,
ID4967,Joe,30-Mar-21,Contract related,N,N,,,,,3,
ID4994,Greg,31-Mar-21,Contract related,N,N,,,,,3,
ID5000,Diane,31-Mar-21,Contract related,N,N,,,,,3,
ID0018,Becky,1-Jan-21,Admin Support,N,N,,,,,1,
ID0052,Jim,1-Jan-21,Admin Support,N,N,,,,,1,
ID0070,Diane,2-Jan-21,Admin Support,N,N,,,,,1,
ID0076,Diane,2-Jan-21,Admin Support,N,N,,,,,1,
ID0109,Stewart,2-Jan-21,Admin Support,N,N,,,,,1,
ID0310,Diane,6-Jan-21,Admin Support,N,N,,,,,1,
ID0322,Greg,6-Jan-21,Admin Support,N,N,,,,,1,
ID0383,Diane,7-Jan-21,Admin Support,N,N,,,,,1,
ID0436,Diane,8-Jan-21,Admin Support,N,N,,,,,1,
ID0456,Martha,9-Jan-21,Admin Support,N,N,,,,,1,
ID0472,Dan,9-Jan-21,Admin Support,N,N,,,,,1,
ID0504,Jim,9-Jan-21,Admin Support,N,N,,,,,1,
ID0531,Becky,10-Jan-21,Admin Support,N,N,,,,,1,
ID0582,Stewart,11-Jan-21,Admin Support,N,N,,,,,1,
ID0599,Martha,11-Jan-21,Admin Support,N,N,,,,,1,
ID0603,Stewart,11-Jan-21,Admin Support,N,N,,,,,1,
ID0632,Diane,11-Jan-21,Admin Support,N,N,,,,,1,
ID0644,Joe,11-Jan-21,Admin Support,N,N,,,,,1,
ID0669,Diane,12-Jan-21,Admin Support,N,N,,,,,1,
ID0690,Martha,12-Jan-21,Admin Support,N,N,,,,,1,
ID0708,Stewart,12-Jan-21,Admin Support,N,N,,,,,1,
ID0735,Greg,13-Jan-21,Admin Support,N,N,,,,,1,
ID0800,Martha,14-Jan-21,Admin Support,N,N,,,,,1,
ID0802,Martha,14-Jan-21,Admin Support,N,N,,,,,1,
ID0872,Greg,16-Jan-21,Admin Support,N,N,,,,,1,
ID0916,Becky,16-Jan-21,Admin Support,N,N,,,,,1,
ID0931,Joe,17-Jan-21,Admin Support,N,N,,,,,1,
ID0975,Diane,18-Jan-21,Admin Support,N,N,,,,,1,
ID1011,Jim,18-Jan-21,Admin Support,N,N,,,,,1,
ID1081,Becky,19-Jan-21,Admin Support,N,N,,,,,1,
ID1097,Greg,20-Jan-21,Admin Support,N,N,,,,,1,
ID1154,Martha,21-Jan-21,Admin Support,N,N,,,,,1,
ID1162,Martha,21-Jan-21,Admin Support,N,N,,,,,1,
ID1203,Joe,22-Jan-21,Admin Support,N,N,,,,,1,
ID1216,Martha,22-Jan-21,Admin Support,N,N,,,,,1,
ID1219,Greg,22-Jan-21,Admin Support,N,N,,,,,1,
ID1225,Greg,22-Jan-21,Admin Support,N,N,,,,,1,
ID1239,Diane,23-Jan-21,Admin Support,N,N,,,,,1,
ID1272,Martha,23-Jan-21,Admin Support,N,N,,,,,1,
ID1304,Martha,24-Jan-21,Admin Support,N,N,,,,,1,
ID1349,Diane,25-Jan-21,Admin Support,N,N,,,,,1,
ID1355,Greg,25-Jan-21,Admin Support,N,N,,,,,1,
ID1366,Jim,25-Jan-21,Admin Support,N,N,,,,,1,
ID1375,Jim,25-Jan-21,Admin Support,N,N,,,,,1,
ID1421,Joe,26-Jan-21,Admin Support,N,N,,,,,1,
ID1572,Martha,28-Jan-21,Admin Support,N,N,,,,,1,
ID1576,Jim,29-Jan-21,Admin Support,N,N,,,,,1,
ID1690,Becky,30-Jan-21,Admin Support,N,N,,,,,1,
ID1706,Jim,30-Jan-21,Admin Support,N,N,,,,,1,
ID1727,Joe,31-Jan-21,Admin Support,N,N,,,,,1,
ID1760,Martha,31-Jan-21,Admin Support,N,N,,,,,1,
ID1769,Dan,31-Jan-21,Admin Support,N,N,,,,,1,
ID1785,Becky,1-Feb-21,Admin Support,N,N,,,,,2,
ID1849,Joe,2-Feb-21,Admin Support,N,N,,,,,2,
ID1914,Joe,3-Feb-21,Admin Support,N,N,,,,,2,
ID1922,Dan,3-Feb-21,Admin Support,N,N,,,,,2,
ID1955,Greg,4-Feb-21,Admin Support,N,N,,,,,2,
ID1959,Martha,4-Feb-21,Admin Support,N,N,,,,,2,
ID1994,Diane,4-Feb-21,Admin Support,N,N,,,,,2,
ID2003,Jim,4-Feb-21,Admin Support,N,N,,,,,2,
ID2038,Jim,5-Feb-21,Admin Support,N,N,,,,,2,
ID2051,Dan,5-Feb-21,Admin Support,N,N,,,,,2,
ID2058,Greg,5-Feb-21,Admin Support,N,N,,,,,2,
ID2084,Martha,5-Feb-21,Admin Support,N,N,,,,,2,
ID2092,Dan,5-Feb-21,Admin Support,N,N,,,,,2,
ID2094,Jim,5-Feb-21,Admin Support,N,N,,,,,2,
ID2114,Becky,6-Feb-21,Admin Support,N,N,,,,,2,
ID2180,Dan,7-Feb-21,Admin Support,N,N,,,,,2,
ID2205,Jim,8-Feb-21,Admin Support,N,N,,,,,2,
ID2277,Jim,9-Feb-21,Admin Support,N,N,,,,,2,
ID2301,Dan,9-Feb-21,Admin Support,N,N,,,,,2,
ID2304,Stewart,10-Feb-21,Admin Support,N,N,,,,,2,
ID2330,Dan,10-Feb-21,Admin Support,N,N,,,,,2,
ID2346,Diane,10-Feb-21,Admin Support,N,N,,,,,2,
ID2384,Becky,11-Feb-21,Admin Support,N,N,,,,,2,
ID2390,Becky,11-Feb-21,Admin Support,N,N,,,,,2,
ID2443,Martha,12-Feb-21,Admin Support,N,N,,,,,2,
ID2468,Jim,12-Feb-21,Admin Support,N,N,,,,,2,
ID2507,Jim,13-Feb-21,Admin Support,N,N,,,,,2,
ID2513,Greg,13-Feb-21,Admin Support,N,N,,,,,2,
ID2574,Martha,14-Feb-21,Admin Support,N,N,,,,,2,
ID2628,Becky,15-Feb-21,Admin Support,N,N,,,,,2,
ID2651,Dan,15-Feb-21,Admin Support,N,N,,,,,2,
ID2686,Diane,16-Feb-21,Admin Support,N,N,,,,,2,
ID2690,Dan,16-Feb-21,Admin Support,N,N,,,,,2,
ID2741,Joe,17-Feb-21,Admin Support,N,N,,,,,2,
ID2748,Stewart,17-Feb-21,Admin Support,N,N,,,,,2,
ID2770,Jim,17-Feb-21,Admin Support,N,N,,,,,2,
ID2773,Joe,17-Feb-21,Admin Support,N,N,,,,,2,
ID2791,Greg,18-Feb-21,Admin Support,N,N,,,,,2,
ID2805,Stewart,18-Feb-21,Admin Support,N,N,,,,,2,
ID2836,Jim,19-Feb-21,Admin Support,N,N,,,,,2,
ID2843,Diane,19-Feb-21,Admin Support,N,N,,,,,2,
ID2884,Joe,20-Feb-21,Admin Support,N,N,,,,,2,
ID2887,Jim,20-Feb-21,Admin Support,N,N,,,,,2,
ID2918,Greg,20-Feb-21,Admin Support,N,N,,,,,2,
ID2938,Dan,20-Feb-21,Admin Support,N,N,,,,,2,
ID2958,Becky,21-Feb-21,Admin Support,N,N,,,,,2,
ID3004,Joe,22-Feb-21,Admin Support,N,N,,,,,2,
ID3042,Becky,22-Feb-21,Admin Support,N,N,,,,,2,
ID3087,Jim,23-Feb-21,Admin Support,N,N,,,,,2,
ID3091,Greg,23-Feb-21,Admin Support,N,N,,,,,2,
ID3098,Martha,23-Feb-21,Admin Support,N,N,,,,,2,
ID3105,Stewart,24-Feb-21,Admin Support,N,N,,,,,2,
ID3120,Joe,24-Feb-21,Admin Support,N,N,,,,,2,
ID3161,Diane,25-Feb-21,Admin Support,N,N,,,,,2,
ID3196,Dan,25-Feb-21,Admin Support,N,N,,,,,2,
ID3213,Becky,25-Feb-21,Admin Support,N,N,,,,,2,
ID3222,Jim,26-Feb-21,Admin Support,N,N,,,,,2,
ID3237,Becky,26-Feb-21,Admin Support,N,N,,,,,2,
ID3282,Greg,27-Feb-21,Admin Support,N,N,,,,,2,
ID3297,Martha,27-Feb-21,Admin Support,N,N,,,,,2,
ID3315,Diane,27-Feb-21,Admin Support,N,N,,,,,2,
ID3332,Joe,28-Feb-21,Admin Support,N,N,,,,,2,
ID3357,Greg,28-Feb-21,Admin Support,N,N,,,,,2,
ID3366,Jim,28-Feb-21,Admin Support,N,N,,,,,2,
ID3375,Martha,28-Feb-21,Admin Support,N,N,,,,,2,
ID3394,Martha,1-Mar-21,Admin Support,N,N,,,,,3,
ID3398,Diane,1-Mar-21,Admin Support,N,N,,,,,3,
ID3435,Jim,1-Mar-21,Admin Support,N,N,,,,,3,
ID3480,Stewart,2-Mar-21,Admin Support,N,N,,,,,3,
ID3486,Greg,2-Mar-21,Admin Support,N,N,,,,,3,
ID3540,Dan,3-Mar-21,Admin Support,N,N,,,,,3,
ID3558,Diane,3-Mar-21,Admin Support,N,N,,,,,3,
ID3575,Dan,4-Mar-21,Admin Support,N,N,,,,,3,
ID3582,Greg,4-Mar-21,Admin Support,N,N,,,,,3,
ID3586,Joe,4-Mar-21,Admin Support,N,N,,,,,3,
ID3589,Becky,4-Mar-21,Admin Support,N,N,,,,,3,
ID3658,Jim,5-Mar-21,Admin Support,N,N,,,,,3,
ID3704,Joe,6-Mar-21,Admin Support,N,N,,,,,3,
ID3730,Greg,6-Mar-21,Admin Support,N,N,,,,,3,
ID3745,Greg,6-Mar-21,Admin Support,N,N,,,,,3,
ID3758,Joe,7-Mar-21,Admin Support,N,N,,,,,3,
ID3760,Dan,7-Mar-21,Admin Support,N,N,,,,,3,
ID3775,Greg,7-Mar-21,Admin Support,N,N,,,,,3,
ID3790,Jim,7-Mar-21,Admin Support,N,N,,,,,3,
ID3791,Dan,7-Mar-21,Admin Support,N,N,,,,,3,
ID3812,Greg,8-Mar-21,Admin Support,N,N,,,,,3,
ID3826,Stewart,8-Mar-21,Admin Support,N,N,,,,,3,
ID3881,Diane,9-Mar-21,Admin Support,N,N,,,,,3,
ID3898,Joe,9-Mar-21,Admin Support,N,N,,,,,3,
ID3902,Becky,9-Mar-21,Admin Support,N,N,,,,,3,
ID3960,Jim,11-Mar-21,Admin Support,N,N,,,,,3,
ID3988,Becky,11-Mar-21,Admin Support,N,N,,,,,3,
ID4037,Diane,12-Mar-21,Admin Support,N,N,,,,,3,
ID4058,Diane,12-Mar-21,Admin Support,N,N,,,,,3,
ID4073,Diane,13-Mar-21,Admin Support,N,N,,,,,3,
ID4074,Martha,13-Mar-21,Admin Support,N,N,,,,,3,
ID4079,Joe,13-Mar-21,Admin Support,N,N,,,,,3,
ID4124,Joe,14-Mar-21,Admin Support,N,N,,,,,3,
ID4156,Dan,14-Mar-21,Admin Support,N,N,,,,,3,
ID4157,Becky,14-Mar-21,Admin Support,N,N,,,,,3,
ID4169,Joe,14-Mar-21,Admin Support,N,N,,,,,3,
ID4171,Dan,15-Mar-21,Admin Support,N,N,,,,,3,
ID4231,Dan,16-Mar-21,Admin Support,N,N,,,,,3,
ID4292,Dan,17-Mar-21,Admin Support,N,N,,,,,3,
ID4318,Greg,17-Mar-21,Admin Support,N,N,,,,,3,
ID4325,Stewart,17-Mar-21,Admin Support,N,N,,,,,3,
ID4355,Dan,18-Mar-21,Admin Support,N,N,,,,,3,
ID4405,Joe,19-Mar-21,Admin Support,N,N,,,,,3,
ID4421,Stewart,20-Mar-21,Admin Support,N,N,,,,,3,
ID4478,Diane,21-Mar-21,Admin Support,N,N,,,,,3,
ID4500,Joe,21-Mar-21,Admin Support,N,N,,,,,3,
ID4510,Diane,21-Mar-21,Admin Support,N,N,,,,,3,
ID4533,Becky,21-Mar-21,Admin Support,N,N,,,,,3,
ID4559,Diane,22-Mar-21,Admin Support,N,N,,,,,3,
ID4643,Greg,24-Mar-21,Admin Support,N,N,,,,,3,
ID4658,Joe,24-Mar-21,Admin Support,N,N,,,,,3,
ID4664,Jim,24-Mar-21,Admin Support,N,N,,,,,3,
ID4713,Joe,25-Mar-21,Admin Support,N,N,,,,,3,
ID4719,Greg,25-Mar-21,Admin Support,N,N,,,,,3,
ID4762,Diane,26-Mar-21,Admin Support,N,N,,,,,3,
ID4774,Becky,26-Mar-21,Admin Support,N,N,,,,,3,
ID4843,Jim,27-Mar-21,Admin Support,N,N,,,,,3,
ID4870,Joe,28-Mar-21,Admin Support,N,N,,,,,3,
ID4881,Greg,28-Mar-21,Admin Support,N,N,,,,,3,
ID4929,Joe,29-Mar-21,Admin Support,N,N,,,,,3,
ID4942,Martha,29-Mar-21,Admin Support,N,N,,,,,3,
ID4956,Stewart,30-Mar-21,Admin Support,N,N,,,,,3,
ID4965,Becky,30-Mar-21,Admin Support,N,N,,,,,3,
ID4993,Joe,31-Mar-21,Admin Support,N,N,,,,,3,
ID0019,Jim,1-Jan-21,Streaming,N,N,,,,,1,
ID0036,Diane,1-Jan-21,Streaming,N,N,,,,,1,
ID0090,Dan,2-Jan-21,Streaming,N,N,,,,,1,
ID0098,Martha,2-Jan-21,Streaming,N,N,,,,,1,
ID0107,Joe,2-Jan-21,Streaming,N,N,,,,,1,
ID0117,Diane,2-Jan-21,Streaming,N,N,,,,,1,
ID0165,Joe,3-Jan-21,Streaming,N,N,,,,,1,
ID0180,Joe,4-Jan-21,Streaming,N,N,,,,,1,
ID0182,Greg,4-Jan-21,Streaming,N,N,,,,,1,
ID0194,Joe,4-Jan-21,Streaming,N,N,,,,,1,
ID0199,Jim,4-Jan-21,Streaming,N,N,,,,,1,
ID0222,Jim,4-Jan-21,Streaming,N,N,,,,,1,
ID0236,Stewart,5-Jan-21,Streaming,N,N,,,,,1,
ID0241,Joe,5-Jan-21,Streaming,N,N,,,,,1,
ID0246,Dan,5-Jan-21,Streaming,N,N,,,,,1,
ID0298,Becky,6-Jan-21,Streaming,N,N,,,,,1,
ID0312,Martha,6-Jan-21,Streaming,N,N,,,,,1,
ID0332,Jim,6-Jan-21,Streaming,N,N,,,,,1,
ID0357,Becky,7-Jan-21,Streaming,N,N,,,,,1,
ID0367,Dan,7-Jan-21,Streaming,N,N,,,,,1,
ID0373,Becky,7-Jan-21,Streaming,N,N,,,,,1,
ID0406,Martha,8-Jan-21,Streaming,N,N,,,,,1,
ID0487,Becky,9-Jan-21,Streaming,N,N,,,,,1,
ID0499,Stewart,9-Jan-21,Streaming,N,N,,,,,1,
ID0534,Stewart,10-Jan-21,Streaming,N,N,,,,,1,
ID0587,Dan,11-Jan-21,Streaming,N,N,,,,,1,
ID0638,Diane,11-Jan-21,Streaming,N,N,,,,,1,
ID0718,Greg,12-Jan-21,Streaming,N,N,,,,,1,
ID0731,Martha,13-Jan-21,Streaming,N,N,,,,,1,
ID0742,Becky,13-Jan-21,Streaming,N,N,,,,,1,
ID0768,Dan,14-Jan-21,Streaming,N,N,,,,,1,
ID0801,Diane,14-Jan-21,Streaming,N,N,,,,,1,
ID0803,Stewart,14-Jan-21,Streaming,N,N,,,,,1,
ID0873,Becky,16-Jan-21,Streaming,N,N,,,,,1,
ID0929,Jim,17-Jan-21,Streaming,N,N,,,,,1,
ID0943,Diane,17-Jan-21,Streaming,N,N,,,,,1,
ID0949,Greg,17-Jan-21,Streaming,N,N,,,,,1,
ID0963,Becky,17-Jan-21,Streaming,N,N,,,,,1,
ID0979,Martha,18-Jan-21,Streaming,N,N,,,,,1,
ID0995,Becky,18-Jan-21,Streaming,N,N,,,,,1,
ID1042,Joe,19-Jan-21,Streaming,N,N,,,,,1,
ID1047,Stewart,19-Jan-21,Streaming,N,N,,,,,1,
ID1055,Martha,19-Jan-21,Streaming,N,N,,,,,1,
ID1104,Martha,20-Jan-21,Streaming,N,N,,,,,1,
ID1135,Dan,21-Jan-21,Streaming,N,N,,,,,1,
ID1156,Joe,21-Jan-21,Streaming,N,N,,,,,1,
ID1209,Stewart,22-Jan-21,Streaming,N,N,,,,,1,
ID1214,Jim,22-Jan-21,Streaming,N,N,,,,,1,
ID1215,Martha,22-Jan-21,Streaming,N,N,,,,,1,
ID1254,Diane,23-Jan-21,Streaming,N,N,,,,,1,
ID1268,Martha,23-Jan-21,Streaming,N,N,,,,,1,
ID1368,Stewart,25-Jan-21,Streaming,N,N,,,,,1,
ID1381,Becky,25-Jan-21,Streaming,N,N,,,,,1,
ID1383,Diane,25-Jan-21,Streaming,N,N,,,,,1,
ID1426,Becky,26-Jan-21,Streaming,N,N,,,,,1,
